Step,AgentID,Color,Transporting,Position
49,1124,green,[],"(3, 17)"
49,1125,yellow,[],"(10, 28)"
49,1126,yellow,[1097],"(10, 30)"
49,1127,yellow,[],"(10, 24)"
49,1128,yellow,[],"(10, 5)"
49,1129,yellow,[],"(10, 29)"
49,1130,red,[],"(21, 21)"
49,1131,red,[],"(21, 22)"
49,1132,red,[],"(21, 1)"
49,1133,red,[],"(21, 22)"
49,1134,red,[],"(21, 17)"
50,1120,green,[],"(10, 3)"
50,1121,green,[1091],"(3, 14)"
50,1122,green,[],"(9, 31)"
50,1123,green,[1093],"(10, 18)"
50,1124,green,[],"(4, 16)"
50,1125,yellow,[],"(10, 29)"
50,1126,yellow,[1097],"(10, 31)"
50,1127,yellow,[],"(10, 25)"
50,1128,yellow,[],"(10, 6)"
50,1129,yellow,[],"(10, 28)"
50,1130,red,[],"(21, 22)"
50,1131,red,[],"(21, 21)"
50,1132,red,[],"(21, 2)"
50,1133,red,[],"(21, 23)"
50,1134,red,[],"(21, 18)"
51,1120,green,[],"(9, 4)"
51,1121,green,[1091],"(2, 13)"
51,1122,green,[],"(9, 30)"
51,1123,green,[1093],"(9, 19)"
51,1124,green,[],"(5, 15)"
51,1125,yellow,[],"(10, 30)"
51,1126,yellow,[1097],"(10, 30)"
51,1127,yellow,[],"(10, 26)"
51,1128,yellow,[],"(10, 7)"
51,1129,yellow,[],"(10, 29)"
51,1130,red,[],"(21, 23)"
51,1131,red,[],"(21, 22)"
51,1132,red,[],"(21, 3)"
51,1133,red,[],"(21, 22)"
51,1134,red,[],"(21, 17)"
52,1120,green,[],"(10, 3)"
52,1121,green,[1091],"(1, 14)"
52,1122,green,[],"(10, 30)"
52,1123,green,[1093],"(8, 18)"
52,1124,green,[],"(6, 14)"
52,1125,yellow,[],"(10, 31)"
52,1126,yellow,[1097],"(10, 29)"
52,1127,yellow,[],"(10, 25)"
52,1128,yellow,[],"(10, 6)"
52,1129,yellow,[],"(10, 28)"
52,1130,red,[],"(21, 22)"
52,1131,red,[],"(21, 21)"
52,1132,red,[],"(21, 4)"
52,1133,red,[],"(21, 23)"
52,1134,red,[],"(21, 16)"
53,1120,green,[],"(9, 2)"
53,1121,green,[1091],"(0, 13)"
53,1122,green,[],"(9, 31)"
53,1123,green,[1093],"(8, 19)"
53,1124,green,[],"(5, 13)"
53,1125,yellow,[],"(10, 30)"
53,1126,yellow,[1097],"(10, 28)"
53,1127,yellow,[],"(10, 24)"
53,1128,yellow,[],"(10, 7)"
53,1129,yellow,[],"(10, 27)"
53,1130,red,[],"(21, 21)"
53,1131,red,[],"(21, 22)"
53,1132,red,[],"(21, 5)"
53,1133,red,[],"(21, 24)"
53,1134,red,[],"(21, 15)"
54,1120,green,[],"(10, 2)"
54,1121,green,[1091],"(1, 14)"
54,1122,green,[],"(8, 32)"
54,1123,green,[1093],"(9, 19)"
54,1124,green,[],"(4, 12)"
54,1125,yellow,[],"(10, 29)"
54,1126,yellow,[1097],"(10, 29)"
54,1127,yellow,[],"(10, 23)"
54,1128,yellow,[],"(10, 6)"
54,1129,yellow,[],"(10, 28)"
54,1130,red,[],"(21, 22)"
54,1131,red,[],"(21, 23)"
54,1132,red,[],"(21, 6)"
54,1133,red,[],"(21, 25)"
54,1134,red,[],"(21, 14)"
55,1120,green,[],"(10, 1)"
55,1121,green,[1091],"(0, 15)"
55,1122,green,[],"(7, 31)"
55,1123,green,[1093],"(10, 18)"
55,1124,green,[],"(3, 13)"
55,1125,yellow,[],"(10, 30)"
55,1126,yellow,[1097],"(10, 28)"
55,1127,yellow,[],"(10, 24)"
55,1128,yellow,[],"(10, 7)"
55,1129,yellow,[],"(10, 27)"
55,1130,red,[],"(21, 21)"
55,1131,red,[],"(21, 22)"
55,1132,red,[],"(21, 7)"
55,1133,red,[],"(21, 26)"
55,1134,red,[],"(21, 13)"
56,1120,green,[],"(9, 0)"
56,1121,green,[1091],"(1, 16)"
56,1122,green,[],"(6, 30)"
56,1123,green,[1093],"(10, 19)"
56,1124,green,[],"(2, 14)"
56,1125,yellow,[],"(10, 29)"
56,1126,yellow,[1097],"(10, 27)"
56,1127,yellow,[],"(10, 25)"
56,1128,yellow,[],"(10, 8)"
56,1129,yellow,[],"(10, 26)"
56,1130,red,[],"(21, 22)"
56,1131,red,[],"(21, 23)"
56,1132,red,[],"(21, 8)"
56,1133,red,[],"(21, 27)"
56,1134,red,[],"(21, 12)"
57,1120,green,[],"(9, 1)"
57,1121,green,[1091],"(0, 17)"
57,1122,green,[],"(7, 29)"
57,1123,green,[1093],"(10, 18)"
57,1124,green,[],"(1, 15)"
57,1125,yellow,[],"(10, 28)"
57,1126,yellow,[1097],"(10, 26)"
57,1127,yellow,[],"(10, 26)"
57,1128,yellow,[],"(10, 9)"
57,1129,yellow,[],"(10, 25)"
57,1130,red,[],"(21, 23)"
57,1131,red,[],"(21, 24)"
57,1132,red,[],"(21, 9)"
57,1133,red,[],"(21, 26)"
57,1134,red,[],"(21, 11)"
58,1120,green,[],"(8, 2)"
58,1121,green,[1091],"(1, 18)"
58,1122,green,[],"(6, 28)"
58,1123,green,[1093],"(9, 18)"
58,1124,green,[],"(0, 14)"
58,1125,yellow,[],"(10, 29)"
58,1126,yellow,[1097],"(10, 25)"
58,1127,yellow,[],"(10, 27)"
58,1128,yellow,[],"(10, 10)"
58,1129,yellow,[],"(10, 24)"
58,1130,red,[],"(21, 22)"
58,1131,red,[],"(21, 23)"
58,1132,red,[],"(21, 10)"
58,1133,red,[],"(21, 27)"
58,1134,red,[],"(21, 12)"
59,1120,green,[],"(7, 1)"
59,1121,green,[1091],"(2, 19)"
59,1122,green,[],"(6, 27)"
59,1123,green,[1093],"(10, 18)"
59,1124,green,[],"(0, 13)"
59,1125,yellow,[],"(10, 30)"
59,1126,yellow,[1097],"(10, 26)"
59,1127,yellow,[],"(10, 26)"
59,1128,yellow,[],"(10, 9)"
59,1129,yellow,[],"(10, 25)"
59,1130,red,[],"(21, 21)"
59,1131,red,[],"(21, 22)"
59,1132,red,[],"(21, 11)"
59,1133,red,[],"(21, 26)"
59,1134,red,[],"(21, 11)"
60,1120,green,[],"(6, 2)"
60,1121,green,[1091],"(1, 20)"
60,1122,green,[],"(6, 26)"
60,1123,green,[1093],"(9, 17)"
60,1124,green,[],"(0, 12)"
60,1125,yellow,[],"(10, 31)"
60,1126,yellow,[1097],"(10, 27)"
60,1127,yellow,[],"(10, 25)"
60,1128,yellow,[],"(10, 8)"
60,1129,yellow,[],"(10, 24)"
60,1130,red,[],"(21, 20)"
60,1131,red,[],"(21, 23)"
60,1132,red,[],"(21, 10)"
60,1133,red,[],"(21, 25)"
60,1134,red,[],"(21, 12)"
61,1120,green,[],"(5, 1)"
61,1121,green,[1091],"(2, 21)"
61,1122,green,[],"(5, 25)"
61,1123,green,[1093],"(10, 16)"
61,1124,green,[],"(1, 11)"
61,1125,yellow,[],"(10, 30)"
61,1126,yellow,[1097],"(10, 28)"
61,1127,yellow,[],"(10, 24)"
61,1128,yellow,[],"(10, 7)"
61,1129,yellow,[],"(10, 23)"
61,1130,red,[],"(21, 19)"
61,1131,red,[],"(21, 22)"
61,1132,red,[],"(21, 11)"
61,1133,red,[],"(21, 24)"
61,1134,red,[],"(21, 13)"
62,1120,green,[],"(4, 2)"
62,1121,green,[1091],"(3, 22)"
62,1122,green,[],"(6, 24)"
62,1123,green,[1093],"(9, 15)"
62,1124,green,[],"(2, 10)"
62,1125,yellow,[],"(10, 31)"
62,1126,yellow,[1097],"(10, 27)"
62,1127,yellow,[],"(10, 25)"
62,1128,yellow,[],"(10, 6)"
62,1129,yellow,[],"(10, 22)"
62,1130,red,[],"(21, 20)"
62,1131,red,[],"(21, 23)"
62,1132,red,[],"(21, 10)"
62,1133,red,[],"(21, 25)"
62,1134,red,[],"(21, 12)"
63,1120,green,[],"(3, 3)"
63,1121,green,[1091],"(2, 23)"
63,1122,green,[],"(7, 23)"
63,1123,green,[1093],"(8, 14)"
63,1124,green,[],"(1, 9)"
63,1125,yellow,[],"(10, 30)"
63,1126,yellow,[1097],"(10, 28)"
63,1127,yellow,[],"(10, 24)"
63,1128,yellow,[],"(10, 7)"
63,1129,yellow,[],"(10, 21)"
63,1130,red,[],"(21, 21)"
63,1131,red,[],"(21, 22)"
63,1132,red,[],"(21, 11)"
63,1133,red,[],"(21, 26)"
63,1134,red,[],"(21, 11)"
64,1120,green,[],"(4, 4)"
64,1121,green,[1091],"(3, 24)"
64,1122,green,[],"(8, 22)"
64,1123,green,[1093],"(7, 15)"
64,1124,green,[],"(2, 8)"
64,1125,yellow,[],"(10, 29)"
64,1126,yellow,[1097],"(10, 27)"
64,1127,yellow,[],"(10, 23)"
64,1128,yellow,[],"(10, 8)"
64,1129,yellow,[],"(10, 22)"
64,1130,red,[],"(21, 20)"
64,1131,red,[],"(21, 23)"
64,1132,red,[],"(21, 10)"
64,1133,red,[],"(21, 25)"
64,1134,red,[],"(21, 12)"
65,1120,green,[],"(3, 5)"
65,1121,green,[1091],"(2, 25)"
65,1122,green,[],"(9, 22)"
65,1123,green,[1093],"(6, 14)"
65,1124,green,[],"(3, 9)"
65,1125,yellow,[],"(10, 30)"
65,1126,yellow,[1097],"(10, 28)"
65,1127,yellow,[],"(10, 22)"
65,1128,yellow,[],"(10, 9)"
65,1129,yellow,[],"(10, 23)"
65,1130,red,[],"(21, 19)"
65,1131,red,[],"(21, 22)"
65,1132,red,[],"(21, 9)"
65,1133,red,[],"(21, 26)"
65,1134,red,[],"(21, 11)"
66,1120,green,[],"(4, 6)"
66,1121,green,[1091],"(3, 26)"
66,1122,green,[],"(10, 22)"
66,1123,green,[1093],"(5, 13)"
66,1124,green,[],"(4, 8)"
66,1125,yellow,[],"(10, 31)"
66,1126,yellow,[1097],"(10, 27)"
66,1127,yellow,[],"(10, 23)"
66,1128,yellow,[],"(10, 8)"
66,1129,yellow,[],"(10, 22)"
66,1130,red,[],"(21, 20)"
66,1131,red,[],"(21, 23)"
66,1132,red,[],"(21, 10)"
66,1133,red,[],"(21, 27)"
66,1134,red,[],"(21, 10)"
67,1120,green,[],"(3, 7)"
67,1121,green,[1091],"(2, 27)"
67,1122,green,[],"(10, 21)"
67,1123,green,[1093],"(4, 14)"
67,1124,green,[],"(5, 9)"
67,1125,yellow,[],"(10, 32)"
67,1126,yellow,[1097],"(10, 26)"
67,1127,yellow,[],"(10, 22)"
67,1128,yellow,[],"(10, 9)"
67,1129,yellow,[],"(10, 21)"
67,1130,red,[],"(21, 21)"
67,1131,red,[],"(21, 24)"
67,1132,red,[],"(21, 11)"
67,1133,red,[],"(21, 28)"
67,1134,red,[],"(21, 9)"
68,1120,green,[],"(4, 8)"
68,1121,green,[1091],"(3, 28)"
68,1122,green,[],"(9, 20)"
68,1123,green,[1093],"(3, 13)"
68,1124,green,[],"(6, 10)"
68,1125,yellow,[],"(10, 31)"
68,1126,yellow,[1097],"(10, 25)"
68,1127,yellow,[],"(10, 21)"
68,1128,yellow,[],"(10, 10)"
68,1129,yellow,[],"(10, 22)"
68,1130,red,[],"(21, 22)"
68,1131,red,[],"(21, 25)"
68,1132,red,[],"(21, 12)"
68,1133,red,[],"(21, 27)"
68,1134,red,[],"(21, 10)"
69,1120,green,[],"(5, 9)"
69,1121,green,[1091],"(2, 29)"
69,1122,green,[],"(10, 19)"
69,1123,green,[1093],"(2, 14)"
69,1124,green,[],"(7, 11)"
69,1125,yellow,[],"(10, 30)"
69,1126,yellow,[1097],"(10, 24)"
69,1127,yellow,[],"(10, 20)"
69,1128,yellow,[],"(10, 11)"
69,1129,yellow,[],"(10, 21)"
69,1130,red,[],"(21, 21)"
69,1131,red,[],"(21, 26)"
69,1132,red,[],"(21, 11)"
69,1133,red,[],"(21, 26)"
69,1134,red,[],"(21, 9)"
70,1120,green,[],"(6, 8)"
70,1121,green,[1091],"(1, 30)"
70,1122,green,[],"(9, 18)"
70,1123,green,[1093],"(1, 13)"
70,1124,green,[],"(8, 12)"
70,1125,yellow,[],"(10, 29)"
70,1126,yellow,[1097],"(10, 23)"
70,1127,yellow,[],"(10, 19)"
70,1128,yellow,[1090],"(10, 12)"
70,1129,yellow,[],"(10, 20)"
70,1130,red,[],"(21, 20)"
70,1131,red,[],"(21, 25)"
70,1132,red,[],"(21, 10)"
70,1133,red,[],"(21, 25)"
70,1134,red,[],"(21, 8)"
71,1120,green,[],"(7, 7)"
71,1121,green,[1091],"(2, 31)"
71,1122,green,[],"(10, 17)"
71,1123,green,[1093],"(0, 14)"
71,1124,green,[],"(9, 11)"
71,1125,yellow,[],"(10, 28)"
71,1126,yellow,[1097],"(10, 22)"
71,1127,yellow,[],"(10, 18)"
71,1128,yellow,[1090],"(10, 13)"
71,1129,yellow,[],"(10, 21)"
71,1130,red,[],"(21, 21)"
71,1131,red,[],"(21, 26)"
71,1132,red,[],"(21, 9)"
71,1133,red,[],"(21, 24)"
71,1134,red,[],"(21, 7)"
72,1120,green,[],"(6, 6)"
72,1121,green,[1091],"(1, 32)"
72,1122,green,[],"(9, 16)"
72,1123,green,[1093],"(1, 15)"
72,1124,green,[],"(10, 12)"
72,1125,yellow,[],"(10, 27)"
72,1126,yellow,[1097],"(10, 23)"
72,1127,yellow,[],"(10, 19)"
72,1128,yellow,[1090],"(10, 14)"
72,1129,yellow,[],"(10, 22)"
72,1130,red,[],"(21, 22)"
72,1131,red,[],"(21, 25)"
72,1132,red,[],"(21, 10)"
72,1133,red,[],"(21, 25)"
72,1134,red,[],"(21, 6)"
73,1120,green,[],"(7, 5)"
73,1121,green,[1091],"(0, 31)"
73,1122,green,[],"(8, 16)"
73,1123,green,[1093],"(0, 16)"
73,1124,green,[],"(10, 13)"
73,1125,yellow,[],"(10, 26)"
73,1126,yellow,[1097],"(10, 24)"
73,1127,yellow,[],"(10, 18)"
73,1128,yellow,[1090],"(10, 15)"
73,1129,yellow,[],"(10, 21)"
73,1130,red,[],"(21, 21)"
73,1131,red,[],"(21, 24)"
73,1132,red,[],"(21, 9)"
73,1133,red,[],"(21, 24)"
73,1134,red,[],"(21, 5)"
74,1120,green,[],"(7, 4)"
74,1121,green,[1091],"(0, 32)"
74,1122,green,[],"(7, 17)"
74,1123,green,[1093],"(1, 16)"
74,1124,green,[],"(9, 12)"
74,1125,yellow,[],"(10, 27)"
74,1126,yellow,[1097],"(10, 23)"
74,1127,yellow,[],"(10, 19)"
74,1128,yellow,[1090],"(10, 14)"
74,1129,yellow,[],"(10, 20)"
74,1130,red,[],"(21, 20)"
74,1131,red,[],"(21, 25)"
74,1132,red,[],"(21, 8)"
74,1133,red,[],"(21, 23)"
74,1134,red,[],"(21, 4)"
75,1120,green,[],"(8, 5)"
75,1121,green,[1091],"(1, 32)"
75,1122,green,[],"(6, 18)"
75,1123,green,[1093],"(2, 16)"
75,1124,green,[],"(9, 13)"
75,1125,yellow,[],"(10, 28)"
75,1126,yellow,[1097],"(10, 24)"
75,1127,yellow,[],"(10, 18)"
75,1128,yellow,[1090],"(10, 15)"
75,1129,yellow,[],"(10, 19)"
75,1130,red,[],"(21, 21)"
75,1131,red,[],"(21, 26)"
75,1132,red,[],"(21, 7)"
75,1133,red,[],"(21, 22)"
75,1134,red,[],"(21, 5)"
76,1120,green,[],"(9, 5)"
76,1121,green,[1091],"(2, 31)"
76,1122,green,[],"(5, 19)"
76,1123,green,[1093],"(3, 15)"
76,1124,green,[],"(8, 14)"
76,1125,yellow,[],"(10, 27)"
76,1126,yellow,[1097],"(10, 25)"
76,1127,yellow,[],"(10, 19)"
76,1128,yellow,[1090],"(10, 16)"
76,1129,yellow,[],"(10, 20)"
76,1130,red,[],"(21, 20)"
76,1131,red,[],"(21, 27)"
76,1132,red,[],"(21, 8)"
76,1133,red,[],"(21, 23)"
76,1134,red,[],"(21, 6)"
77,1120,green,[],"(9, 4)"
77,1121,green,[1091],"(3, 31)"
77,1122,green,[],"(6, 20)"
77,1123,green,[1093],"(2, 16)"
77,1124,green,[],"(8, 15)"
77,1125,yellow,[],"(10, 28)"
77,1126,yellow,[1097],"(10, 24)"
77,1127,yellow,[],"(10, 18)"
77,1128,yellow,[1090],"(11, 16)"
77,1129,yellow,[],"(10, 19)"
77,1130,red,[],"(21, 19)"
77,1131,red,[],"(21, 26)"
77,1132,red,[],"(21, 7)"
77,1133,red,[],"(21, 24)"
77,1134,red,[],"(21, 5)"
78,1120,green,[],"(10, 5)"
78,1121,green,[1091],"(4, 31)"
78,1122,green,[],"(5, 21)"
78,1123,green,[1093],"(1, 16)"
78,1124,green,[],"(9, 16)"
78,1125,yellow,[],"(10, 27)"
78,1126,yellow,[1097],"(10, 25)"
78,1127,yellow,[],"(10, 17)"
78,1128,yellow,[1090],"(12, 16)"
78,1129,yellow,[],"(10, 20)"
78,1130,red,[],"(21, 18)"
78,1131,red,[],"(21, 27)"
78,1132,red,[],"(21, 6)"
78,1133,red,[],"(21, 25)"
78,1134,red,[],"(21, 6)"
79,1120,green,[],"(10, 4)"
79,1121,green,[1091],"(4, 32)"
79,1122,green,[],"(4, 22)"
79,1123,green,[1093],"(1, 17)"
79,1124,green,[],"(8, 16)"
79,1125,yellow,[],"(10, 26)"
79,1126,yellow,[1097],"(10, 24)"
79,1127,yellow,[],"(10, 18)"
79,1128,yellow,[1090],"(13, 16)"
79,1129,yellow,[],"(10, 19)"
79,1130,red,[],"(21, 19)"
79,1131,red,[],"(21, 26)"
79,1132,red,[],"(21, 7)"
79,1133,red,[],"(21, 24)"
79,1134,red,[],"(21, 7)"
80,1120,green,[],"(9, 3)"
80,1121,green,[1091],"(4, 31)"
80,1122,green,[],"(3, 21)"
80,1123,green,[1093],"(0, 16)"
80,1124,green,[],"(7, 15)"
80,1125,yellow,[],"(10, 27)"
80,1126,yellow,[1097],"(10, 25)"
80,1127,yellow,[],"(10, 17)"
80,1128,yellow,[1090],"(14, 16)"
80,1129,yellow,[],"(10, 20)"
80,1130,red,[],"(21, 18)"
80,1131,red,[],"(21, 25)"
80,1132,red,[],"(21, 6)"
80,1133,red,[],"(21, 23)"
80,1134,red,[],"(21, 6)"
81,1120,green,[],"(10, 2)"
81,1121,green,[1091],"(4, 30)"
81,1122,green,[],"(2, 22)"
81,1123,green,[1093],"(1, 15)"
81,1124,green,[],"(6, 15)"
81,1125,yellow,[],"(10, 28)"
81,1126,yellow,[1097],"(10, 24)"
81,1127,yellow,[],"(10, 18)"
81,1128,yellow,[1090],"(15, 16)"
81,1129,yellow,[],"(10, 19)"
81,1130,red,[],"(21, 19)"
81,1131,red,[],"(21, 24)"
81,1132,red,[],"(21, 7)"
81,1133,red,[],"(21, 22)"
81,1134,red,[],"(21, 5)"
82,1120,green,[],"(10, 3)"
82,1121,green,[1091],"(4, 29)"
82,1122,green,[],"(2, 23)"
82,1123,green,[1093],"(1, 16)"
82,1124,green,[],"(5, 14)"
82,1125,yellow,[],"(10, 27)"
82,1126,yellow,[1097],"(10, 25)"
82,1127,yellow,[],"(10, 19)"
82,1128,yellow,[1090],"(16, 16)"
82,1129,yellow,[],"(10, 18)"
82,1130,red,[],"(21, 20)"
82,1131,red,[],"(21, 23)"
82,1132,red,[],"(21, 8)"
82,1133,red,[],"(21, 23)"
82,1134,red,[],"(21, 4)"
83,1120,green,[],"(10, 2)"
83,1121,green,[1091],"(3, 30)"
83,1122,green,[],"(1, 24)"
83,1123,green,[1093],"(1, 17)"
83,1124,green,[],"(4, 14)"
83,1125,yellow,[],"(10, 26)"
83,1126,yellow,[1097],"(10, 26)"
83,1127,yellow,[],"(10, 18)"
83,1128,yellow,[1090],"(17, 16)"
83,1129,yellow,[],"(10, 17)"
83,1130,red,[],"(21, 19)"
83,1131,red,[],"(21, 22)"
83,1132,red,[],"(21, 9)"
83,1133,red,[],"(21, 24)"
83,1134,red,[],"(21, 5)"
84,1120,green,[],"(9, 2)"
84,1121,green,[1091],"(2, 29)"
84,1122,green,[],"(2, 25)"
84,1123,green,[1093],"(0, 18)"
84,1124,green,[],"(4, 15)"
84,1125,yellow,[],"(10, 27)"
84,1126,yellow,[1097],"(10, 27)"
84,1127,yellow,[],"(10, 17)"
84,1128,yellow,[1090],"(18, 16)"
84,1129,yellow,[],"(10, 16)"
84,1130,red,[],"(21, 18)"
84,1131,red,[],"(21, 23)"
84,1132,red,[],"(21, 8)"
84,1133,red,[],"(21, 25)"
84,1134,red,[],"(21, 6)"
85,1120,green,[],"(8, 3)"
85,1121,green,[1091],"(1, 28)"
85,1122,green,[],"(1, 26)"
85,1123,green,[1093],"(0, 19)"
85,1124,green,[],"(5, 15)"
85,1125,yellow,[],"(10, 28)"
85,1126,yellow,[1097],"(10, 28)"
85,1127,yellow,[],"(10, 18)"
85,1128,yellow,[1090],"(19, 16)"
85,1129,yellow,[],"(10, 15)"
85,1130,red,[],"(21, 19)"
85,1131,red,[],"(21, 22)"
85,1132,red,[],"(21, 9)"
85,1133,red,[],"(21, 26)"
85,1134,red,[],"(21, 5)"
86,1120,green,[],"(7, 2)"
86,1121,green,[1091],"(0, 27)"
86,1122,green,[],"(2, 27)"
86,1123,green,[1093],"(0, 18)"
86,1124,green,[],"(4, 16)"
86,1125,yellow,[],"(10, 27)"
86,1126,yellow,[1097],"(10, 29)"
86,1127,yellow,[],"(10, 19)"
86,1128,yellow,[1090],"(20, 16)"
86,1129,yellow,[],"(10, 16)"
86,1130,red,[],"(21, 20)"
86,1131,red,[],"(21, 21)"
86,1132,red,[],"(21, 10)"
86,1133,red,[],"(21, 25)"
86,1134,red,[],"(21, 6)"
87,1120,green,[],"(7, 1)"
87,1121,green,[1091],"(0, 26)"
87,1122,green,[],"(3, 28)"
87,1123,green,[1093],"(1, 17)"
87,1124,green,[],"(5, 15)"
87,1125,yellow,[],"(10, 26)"
87,1126,yellow,[1097],"(10, 30)"
87,1127,yellow,[],"(10, 18)"
87,1128,yellow,[1090],"(21, 16)"
87,1129,yellow,[],"(10, 15)"
87,1130,red,[],"(21, 21)"
87,1131,red,[],"(21, 22)"
87,1132,red,[],"(21, 11)"
87,1133,red,[],"(21, 26)"
87,1134,red,[],"(21, 7)"
88,1120,green,[],"(6, 2)"
88,1121,green,[1091],"(0, 25)"
88,1122,green,[],"(2, 29)"
88,1123,green,[1093],"(1, 18)"
88,1124,green,[],"(6, 15)"
88,1125,yellow,[],"(10, 27)"
88,1126,yellow,[1097],"(10, 29)"
88,1127,yellow,[],"(10, 19)"
88,1128,yellow,[],"(21, 16)"
88,1129,yellow,[],"(10, 16)"
88,1130,red,[],"(21, 22)"
88,1131,red,[],"(21, 23)"
88,1132,red,[],"(21, 10)"
88,1133,red,[],"(21, 27)"
88,1134,red,[],"(21, 8)"
89,1120,green,[],"(5, 2)"
89,1121,green,[1091],"(0, 24)"
89,1122,green,[],"(3, 30)"
89,1123,green,[1093],"(2, 17)"
89,1124,green,[],"(7, 16)"
89,1125,yellow,[],"(10, 26)"
89,1126,yellow,[1097],"(10, 30)"
89,1127,yellow,[],"(10, 20)"
89,1128,yellow,[],"(20, 16)"
89,1129,yellow,[],"(10, 17)"
89,1130,red,[],"(21, 23)"
89,1131,red,[],"(21, 24)"
89,1132,red,[],"(21, 11)"
89,1133,red,[],"(21, 28)"
89,1134,red,[],"(21, 7)"
90,1120,green,[],"(6, 3)"
90,1121,green,[1091],"(0, 23)"
90,1122,green,[],"(2, 31)"
90,1123,green,[1093],"(1, 17)"
90,1124,green,[],"(6, 16)"
90,1125,yellow,[],"(10, 27)"
90,1126,yellow,[1097],"(10, 29)"
90,1127,yellow,[],"(10, 21)"
90,1128,yellow,[],"(19, 16)"
90,1129,yellow,[],"(10, 18)"
90,1130,red,[],"(21, 24)"
90,1131,red,[],"(21, 25)"
90,1132,red,[],"(21, 10)"
90,1133,red,[],"(21, 27)"
90,1134,red,[],"(21, 6)"
91,1120,green,[],"(7, 4)"
91,1121,green,[1091],"(0, 24)"
91,1122,green,[],"(1, 32)"
91,1123,green,[1093],"(0, 17)"
91,1124,green,[],"(7, 15)"
91,1125,yellow,[],"(10, 28)"
91,1126,yellow,[1097],"(10, 28)"
91,1127,yellow,[],"(10, 20)"
91,1128,yellow,[],"(18, 16)"
91,1129,yellow,[],"(10, 17)"
91,1130,red,[],"(21, 23)"
91,1131,red,[],"(21, 26)"
91,1132,red,[],"(21, 9)"
91,1133,red,[],"(21, 28)"
91,1134,red,[],"(21, 7)"
92,1120,green,[],"(8, 3)"
92,1121,green,[1091],"(0, 23)"
92,1122,green,[],"(0, 31)"
92,1123,green,[1093],"(1, 16)"
92,1124,green,[],"(8, 16)"
92,1125,yellow,[],"(10, 27)"
92,1126,yellow,[1097],"(10, 27)"
92,1127,yellow,[],"(10, 19)"
92,1128,yellow,[],"(17, 16)"
92,1129,yellow,[],"(10, 16)"
92,1130,red,[],"(21, 24)"
92,1131,red,[],"(21, 27)"
92,1132,red,[],"(21, 8)"
92,1133,red,[],"(21, 29)"
92,1134,red,[],"(21, 8)"
93,1120,green,[],"(9, 2)"
93,1121,green,[1091],"(0, 22)"
93,1122,green,[],"(0, 30)"
93,1123,green,[1093],"(2, 15)"
93,1124,green,[],"(7, 16)"
93,1125,yellow,[],"(10, 28)"
93,1126,yellow,[1097],"(10, 26)"
93,1127,yellow,[],"(10, 18)"
93,1128,yellow,[],"(16, 16)"
93,1129,yellow,[],"(10, 17)"
93,1130,red,[],"(21, 25)"
93,1131,red,[],"(21, 28)"
93,1132,red,[],"(21, 7)"
93,1133,red,[],"(21, 28)"
93,1134,red,[],"(21, 7)"
94,1120,green,[],"(10, 1)"
94,1121,green,[1091],"(0, 23)"
94,1122,green,[],"(0, 29)"
94,1123,green,[1093],"(3, 14)"
94,1124,green,[],"(6, 16)"
94,1125,yellow,[],"(10, 29)"
94,1126,yellow,[1097],"(10, 27)"
94,1127,yellow,[],"(10, 17)"
94,1128,yellow,[],"(15, 16)"
94,1129,yellow,[],"(10, 18)"
94,1130,red,[],"(21, 24)"
94,1131,red,[],"(21, 29)"
94,1132,red,[],"(21, 6)"
94,1133,red,[],"(21, 29)"
94,1134,red,[],"(21, 8)"
95,1120,green,[],"(9, 0)"
95,1121,green,[1091],"(0, 22)"
95,1122,green,[],"(1, 29)"
95,1123,green,[1093],"(4, 13)"
95,1124,green,[],"(5, 17)"
95,1125,yellow,[],"(10, 28)"
95,1126,yellow,[1097],"(10, 26)"
95,1127,yellow,[],"(10, 18)"
95,1128,yellow,[],"(14, 16)"
95,1129,yellow,[],"(10, 17)"
95,1130,red,[],"(21, 25)"
95,1131,red,[],"(21, 28)"
95,1132,red,[],"(21, 5)"
95,1133,red,[],"(21, 28)"
95,1134,red,[],"(21, 7)"
96,1120,green,[],"(10, 0)"
96,1121,green,[1091],"(1, 22)"
96,1122,green,[],"(0, 29)"
96,1123,green,[1093],"(5, 13)"
96,1124,green,[],"(6, 18)"
96,1125,yellow,[],"(10, 29)"
96,1126,yellow,[1097],"(10, 25)"
96,1127,yellow,[],"(10, 17)"
96,1128,yellow,[],"(13, 16)"
96,1129,yellow,[],"(10, 16)"
96,1130,red,[],"(21, 24)"
96,1131,red,[],"(21, 27)"
96,1132,red,[],"(21, 4)"
96,1133,red,[],"(21, 27)"
96,1134,red,[],"(21, 8)"
97,1120,green,[],"(10, 1)"
97,1121,green,[1091],"(0, 23)"
97,1122,green,[],"(1, 30)"
97,1123,green,[1093],"(6, 12)"
97,1124,green,[],"(5, 19)"
97,1125,yellow,[],"(10, 28)"
97,1126,yellow,[1097],"(10, 24)"
97,1127,yellow,[],"(10, 16)"
97,1128,yellow,[],"(12, 16)"
97,1129,yellow,[],"(10, 15)"
97,1130,red,[],"(21, 25)"
97,1131,red,[],"(21, 26)"
97,1132,red,[],"(21, 5)"
97,1133,red,[],"(21, 26)"
97,1134,red,[],"(21, 7)"
