Step,AgentID,Color,Picked Up,Arrived
0,1090,green,False,False
0,1091,green,False,False
0,1092,green,False,False
0,1093,green,False,False
0,1094,green,False,False
0,1095,green,False,False
0,1096,green,False,False
0,1097,green,False,False
0,1098,green,False,False
0,1099,green,False,False
0,1100,yellow,False,False
0,1101,yellow,False,False
0,1102,yellow,False,False
0,1103,yellow,False,False
0,1104,yellow,False,False
0,1105,yellow,False,False
0,1106,yellow,False,False
0,1107,yellow,False,False
0,1108,yellow,False,False
0,1109,yellow,False,False
0,1110,red,False,False
0,1111,red,False,False
0,1112,red,False,False
0,1113,red,False,False
0,1114,red,False,False
0,1115,red,False,False
0,1116,red,False,False
0,1117,red,False,False
0,1118,red,False,False
0,1119,red,False,False
1,1090,green,False,False
1,1091,green,False,False
1,1092,green,False,False
1,1093,green,True,False
1,1094,green,False,False
1,1095,green,False,False
1,1096,green,False,False
1,1097,green,False,False
1,1098,green,False,False
1,1099,green,False,False
1,1100,yellow,False,False
1,1101,yellow,False,False
1,1102,yellow,False,False
1,1103,yellow,False,False
1,1104,yellow,False,False
1,1105,yellow,False,False
1,1106,yellow,False,False
1,1107,yellow,False,False
1,1108,yellow,False,False
1,1109,yellow,False,False
1,1110,red,False,False
1,1111,red,False,False
1,1112,red,False,False
1,1113,red,False,False
1,1114,red,False,False
1,1115,red,False,False
1,1116,red,False,False
1,1117,red,False,False
1,1118,red,False,False
1,1119,red,False,False
2,1090,green,False,False
2,1091,green,False,False
2,1092,green,False,False
2,1093,green,True,False
2,1094,green,False,False
2,1095,green,False,False
2,1096,green,False,False
2,1097,green,False,False
2,1098,green,False,False
2,1099,green,False,False
2,1100,yellow,False,False
2,1101,yellow,False,False
2,1102,yellow,False,False
2,1103,yellow,False,False
2,1104,yellow,False,False
2,1105,yellow,False,False
2,1106,yellow,False,False
2,1107,yellow,False,False
2,1108,yellow,False,False
2,1109,yellow,False,False
2,1110,red,False,False
2,1111,red,False,False
2,1112,red,False,False
2,1113,red,False,False
2,1114,red,False,False
2,1115,red,False,False
2,1116,red,False,False
2,1117,red,False,False
2,1118,red,False,False
2,1119,red,False,False
3,1090,green,False,False
3,1091,green,False,False
3,1092,green,False,False
3,1093,green,True,False
3,1094,green,False,False
3,1095,green,False,False
3,1096,green,False,False
3,1097,green,False,False
3,1098,green,False,False
3,1099,green,False,False
3,1100,yellow,False,False
3,1101,yellow,False,False
3,1102,yellow,False,False
3,1103,yellow,False,False
3,1104,yellow,False,False
3,1105,yellow,False,False
3,1106,yellow,False,False
3,1107,yellow,False,False
3,1108,yellow,False,False
3,1109,yellow,False,False
3,1110,red,False,False
3,1111,red,False,False
3,1112,red,False,False
3,1113,red,False,False
3,1114,red,False,False
3,1115,red,False,False
3,1116,red,False,False
3,1117,red,False,False
3,1118,red,False,False
3,1119,red,False,False
4,1090,green,False,False
4,1091,green,False,False
4,1092,green,False,False
4,1093,green,True,False
4,1094,green,False,False
4,1095,green,False,False
4,1096,green,False,False
4,1097,green,False,False
4,1098,green,False,False
4,1099,green,False,False
4,1100,yellow,False,False
4,1101,yellow,False,False
4,1102,yellow,False,False
4,1103,yellow,False,False
4,1104,yellow,False,False
4,1105,yellow,False,False
4,1106,yellow,False,False
4,1107,yellow,False,False
4,1108,yellow,False,False
4,1109,yellow,False,False
4,1110,red,False,False
4,1111,red,False,False
4,1112,red,False,False
4,1113,red,False,False
4,1114,red,False,False
4,1115,red,False,False
4,1116,red,False,False
4,1117,red,False,False
4,1118,red,False,False
4,1119,red,False,False
5,1090,green,False,False
5,1091,green,False,False
5,1092,green,False,False
5,1093,green,True,False
5,1094,green,False,False
5,1095,green,False,False
5,1096,green,False,False
5,1097,green,False,False
5,1098,green,False,False
5,1099,green,False,False
5,1100,yellow,False,False
5,1101,yellow,False,False
5,1102,yellow,False,False
5,1103,yellow,False,False
5,1104,yellow,False,False
5,1105,yellow,False,False
5,1106,yellow,False,False
5,1107,yellow,False,False
5,1108,yellow,False,False
5,1109,yellow,False,False
5,1110,red,False,False
5,1111,red,False,False
5,1112,red,False,False
5,1113,red,False,False
5,1114,red,False,False
5,1115,red,False,False
5,1116,red,False,False
5,1117,red,False,False
5,1118,red,False,False
5,1119,red,False,False
6,1090,green,False,False
6,1091,green,False,False
6,1092,green,False,False
6,1093,green,True,False
6,1094,green,False,False
6,1095,green,False,False
6,1096,green,False,False
6,1097,green,False,False
6,1098,green,False,False
6,1099,green,False,False
6,1100,yellow,False,False
6,1101,yellow,False,False
6,1102,yellow,False,False
6,1103,yellow,False,False
6,1104,yellow,False,False
6,1105,yellow,False,False
6,1106,yellow,False,False
6,1107,yellow,False,False
6,1108,yellow,False,False
6,1109,yellow,False,False
6,1110,red,False,False
6,1111,red,False,False
6,1112,red,False,False
6,1113,red,False,False
6,1114,red,False,False
6,1115,red,False,False
6,1116,red,False,False
6,1117,red,False,False
6,1118,red,False,False
6,1119,red,False,False
7,1090,green,True,False
7,1091,green,False,False
7,1092,green,False,False
7,1093,green,True,False
7,1094,green,False,False
7,1095,green,False,False
7,1096,green,False,False
7,1097,green,False,False
7,1098,green,False,False
7,1099,green,False,False
7,1100,yellow,False,False
7,1101,yellow,False,False
7,1102,yellow,False,False
7,1103,yellow,False,False
7,1104,yellow,False,False
7,1105,yellow,False,False
7,1106,yellow,False,False
7,1107,yellow,False,False
7,1108,yellow,False,False
7,1109,yellow,False,False
7,1110,red,False,False
7,1111,red,False,False
7,1112,red,False,False
7,1113,red,False,False
7,1114,red,False,False
7,1115,red,False,False
7,1116,red,False,False
7,1117,red,False,False
7,1118,red,False,False
7,1119,red,False,False
8,1090,green,True,False
8,1091,green,False,False
8,1092,green,False,False
8,1093,green,True,False
8,1094,green,False,False
8,1095,green,False,False
8,1096,green,False,False
8,1097,green,False,False
8,1098,green,False,False
8,1099,green,False,False
8,1100,yellow,False,False
8,1101,yellow,False,False
8,1102,yellow,False,False
8,1103,yellow,False,False
8,1104,yellow,False,False
8,1105,yellow,False,False
8,1106,yellow,False,False
8,1107,yellow,False,False
8,1108,yellow,False,False
8,1109,yellow,False,False
8,1110,red,False,False
8,1111,red,False,False
8,1112,red,False,False
8,1113,red,False,False
8,1114,red,False,False
8,1115,red,False,False
8,1116,red,False,False
8,1117,red,False,False
8,1118,red,False,False
8,1119,red,False,False
9,1090,green,True,False
9,1091,green,False,False
9,1092,green,True,False
9,1093,green,True,False
9,1094,green,False,False
9,1095,green,False,False
9,1096,green,False,False
9,1097,green,False,False
9,1098,green,False,False
9,1099,green,False,False
9,1100,yellow,False,False
9,1101,yellow,False,False
9,1102,yellow,False,False
9,1103,yellow,False,False
9,1104,yellow,False,False
9,1105,yellow,False,False
9,1106,yellow,False,False
9,1107,yellow,False,False
9,1108,yellow,False,False
9,1109,yellow,False,False
9,1110,red,False,False
9,1111,red,False,False
9,1112,red,False,False
9,1113,red,False,False
9,1114,red,False,False
9,1115,red,False,False
9,1116,red,False,False
9,1117,red,False,False
9,1118,red,False,False
9,1119,red,False,False
10,1090,green,True,False
10,1091,green,False,False
10,1092,green,True,False
10,1093,green,True,False
10,1094,green,False,False
10,1095,green,False,False
10,1096,green,False,False
10,1097,green,False,False
10,1098,green,False,False
10,1099,green,False,False
10,1100,yellow,False,False
10,1101,yellow,False,False
10,1102,yellow,False,False
10,1103,yellow,False,False
10,1104,yellow,False,False
10,1105,yellow,False,False
10,1106,yellow,False,False
10,1107,yellow,False,False
10,1108,yellow,False,False
10,1109,yellow,False,False
10,1110,red,False,False
10,1111,red,False,False
10,1112,red,False,False
10,1113,red,False,False
10,1114,red,False,False
10,1115,red,False,False
10,1116,red,False,False
10,1117,red,False,False
10,1118,red,False,False
10,1119,red,False,False
11,1090,green,True,False
11,1091,green,False,False
11,1092,green,True,False
11,1093,green,True,False
11,1094,green,False,False
11,1095,green,False,False
11,1096,green,False,False
11,1097,green,False,False
11,1098,green,False,False
11,1099,green,False,False
11,1100,yellow,False,False
11,1101,yellow,False,False
11,1102,yellow,False,False
11,1103,yellow,False,False
11,1104,yellow,False,False
11,1105,yellow,False,False
11,1106,yellow,False,False
11,1107,yellow,False,False
11,1108,yellow,False,False
11,1109,yellow,False,False
11,1110,red,False,False
11,1111,red,False,False
11,1112,red,False,False
11,1113,red,False,False
11,1114,red,False,False
11,1115,red,False,False
11,1116,red,False,False
11,1117,red,False,False
11,1118,red,False,False
11,1119,red,False,False
12,1090,green,True,False
12,1091,green,False,False
12,1092,green,True,False
12,1093,green,True,False
12,1094,green,False,False
12,1095,green,False,False
12,1096,green,False,False
12,1097,green,False,False
12,1098,green,False,False
12,1099,green,False,False
12,1100,yellow,False,False
12,1101,yellow,False,False
12,1102,yellow,False,False
12,1103,yellow,False,False
12,1104,yellow,False,False
12,1105,yellow,False,False
12,1106,yellow,False,False
12,1107,yellow,False,False
12,1108,yellow,False,False
12,1109,yellow,False,False
12,1110,red,False,False
12,1111,red,False,False
12,1112,red,False,False
12,1113,red,False,False
12,1114,red,False,False
12,1115,red,False,False
12,1116,red,False,False
12,1117,red,False,False
12,1118,red,False,False
12,1119,red,False,False
13,1090,yellow,True,False
13,1091,green,False,False
13,1092,green,True,False
13,1093,green,True,False
13,1094,green,False,False
13,1095,green,True,False
13,1096,green,False,False
13,1097,green,False,False
13,1098,green,False,False
13,1099,green,False,False
13,1100,yellow,False,False
13,1101,yellow,False,False
13,1102,yellow,False,False
13,1103,yellow,False,False
13,1104,yellow,False,False
13,1105,yellow,False,False
13,1106,yellow,False,False
13,1107,yellow,False,False
13,1108,yellow,False,False
13,1109,yellow,False,False
13,1110,red,False,False
13,1111,red,False,False
13,1112,red,False,False
13,1113,red,False,False
13,1114,red,False,False
13,1115,red,False,False
13,1116,red,False,False
13,1117,red,False,False
13,1118,red,False,False
13,1119,red,False,False
14,1090,yellow,True,False
14,1091,green,False,False
14,1092,green,True,False
14,1093,green,True,False
14,1094,green,False,False
14,1095,green,True,False
14,1096,green,False,False
14,1097,green,False,False
14,1098,green,False,False
14,1099,green,False,False
14,1100,yellow,False,False
14,1101,yellow,False,False
14,1102,yellow,False,False
14,1103,yellow,False,False
14,1104,yellow,False,False
14,1105,yellow,False,False
14,1106,yellow,False,False
14,1107,yellow,False,False
14,1108,yellow,False,False
14,1109,yellow,False,False
14,1110,red,False,False
14,1111,red,False,False
14,1112,red,False,False
14,1113,red,False,False
14,1114,red,False,False
14,1115,red,False,False
14,1116,red,False,False
14,1117,red,False,False
14,1118,red,False,False
14,1119,red,False,False
15,1090,yellow,True,False
15,1091,green,False,False
15,1092,green,True,False
15,1093,green,True,False
15,1094,green,False,False
15,1095,green,True,False
15,1096,green,False,False
15,1097,green,False,False
15,1098,green,False,False
15,1099,green,False,False
15,1100,yellow,False,False
15,1101,yellow,False,False
15,1102,yellow,False,False
15,1103,yellow,False,False
15,1104,yellow,False,False
15,1105,yellow,False,False
15,1106,yellow,False,False
15,1107,yellow,False,False
15,1108,yellow,False,False
15,1109,yellow,False,False
15,1110,red,False,False
15,1111,red,False,False
15,1112,red,False,False
15,1113,red,False,False
15,1114,red,False,False
15,1115,red,False,False
15,1116,red,False,False
15,1117,red,False,False
15,1118,red,False,False
15,1119,red,False,False
16,1090,yellow,True,False
16,1091,green,False,False
16,1092,green,True,False
16,1093,green,True,False
16,1094,green,False,False
16,1095,green,True,False
16,1096,green,False,False
16,1097,green,False,False
16,1098,green,False,False
16,1099,green,False,False
16,1100,yellow,False,False
16,1101,yellow,False,False
16,1102,yellow,False,False
16,1103,yellow,False,False
16,1104,yellow,False,False
16,1105,yellow,False,False
16,1106,yellow,False,False
16,1107,yellow,False,False
16,1108,yellow,False,False
16,1109,yellow,False,False
16,1110,red,False,False
16,1111,red,False,False
16,1112,red,False,False
16,1113,red,False,False
16,1114,red,False,False
16,1115,red,False,False
16,1116,red,False,False
16,1117,red,False,False
16,1118,red,False,False
16,1119,red,False,False
17,1090,yellow,True,False
17,1091,green,False,False
17,1092,green,True,False
17,1093,green,True,False
17,1094,green,False,False
17,1095,green,True,False
17,1096,green,False,False
17,1097,green,False,False
17,1098,green,False,False
17,1099,green,False,False
17,1100,yellow,False,False
17,1101,yellow,False,False
17,1102,yellow,False,False
17,1103,yellow,False,False
17,1104,yellow,False,False
17,1105,yellow,False,False
17,1106,yellow,False,False
17,1107,yellow,False,False
17,1108,yellow,False,False
17,1109,yellow,False,False
17,1110,red,False,False
17,1111,red,False,False
17,1112,red,False,False
17,1113,red,False,False
17,1114,red,False,False
17,1115,red,False,False
17,1116,red,False,False
17,1117,red,False,False
17,1118,red,False,False
17,1119,red,False,False
18,1090,yellow,True,False
18,1091,green,False,False
18,1092,green,True,False
18,1093,green,True,False
18,1094,green,False,False
18,1095,green,True,False
18,1096,green,False,False
18,1097,green,False,False
18,1098,green,False,False
18,1099,green,False,False
18,1100,yellow,False,False
18,1101,yellow,False,False
18,1102,yellow,False,False
18,1103,yellow,False,False
18,1104,yellow,False,False
18,1105,yellow,False,False
18,1106,yellow,False,False
18,1107,yellow,False,False
18,1108,yellow,False,False
18,1109,yellow,False,False
18,1110,red,False,False
18,1111,red,False,False
18,1112,red,False,False
18,1113,red,False,False
18,1114,red,False,False
18,1115,red,False,False
18,1116,red,False,False
18,1117,red,False,False
18,1118,red,False,False
18,1119,red,False,False
19,1090,yellow,True,False
19,1091,green,False,False
19,1092,green,True,False
19,1093,green,True,False
19,1094,green,False,False
19,1095,green,True,False
19,1096,green,False,False
19,1097,green,False,False
19,1098,green,False,False
19,1099,green,False,False
19,1100,yellow,False,False
19,1101,yellow,False,False
19,1102,yellow,False,False
19,1103,yellow,False,False
19,1104,yellow,False,False
19,1105,yellow,False,False
19,1106,yellow,False,False
19,1107,yellow,False,False
19,1108,yellow,False,False
19,1109,yellow,False,False
19,1110,red,False,False
19,1111,red,False,False
19,1112,red,False,False
19,1113,red,False,False
19,1114,red,False,False
19,1115,red,False,False
19,1116,red,False,False
19,1117,red,False,False
19,1118,red,False,False
19,1119,red,False,False
20,1090,yellow,True,False
20,1091,green,False,False
20,1092,green,True,False
20,1093,green,True,False
20,1094,green,False,False
20,1095,green,True,False
20,1096,green,False,False
20,1097,green,False,False
20,1098,green,False,False
20,1099,green,False,False
20,1100,yellow,False,False
20,1101,yellow,False,False
20,1102,yellow,False,False
20,1103,yellow,False,False
20,1104,yellow,False,False
20,1105,yellow,False,False
20,1106,yellow,False,False
20,1107,yellow,False,False
20,1108,yellow,False,False
20,1109,yellow,False,False
20,1110,red,False,False
20,1111,red,False,False
20,1112,red,False,False
20,1113,red,False,False
20,1114,red,False,False
20,1115,red,False,False
20,1116,red,False,False
20,1117,red,False,False
20,1118,red,False,False
20,1119,red,False,False
21,1090,yellow,True,False
21,1091,green,False,False
21,1092,green,True,False
21,1093,green,True,False
21,1094,green,False,False
21,1095,green,True,False
21,1096,green,False,False
21,1097,green,False,False
21,1098,green,False,False
21,1099,green,False,False
21,1100,yellow,False,False
21,1101,yellow,False,False
21,1102,yellow,False,False
21,1103,yellow,False,False
21,1104,yellow,False,False
21,1105,yellow,False,False
21,1106,yellow,False,False
21,1107,yellow,False,False
21,1108,yellow,False,False
21,1109,yellow,False,False
21,1110,red,False,False
21,1111,red,False,False
21,1112,red,False,False
21,1113,red,False,False
21,1114,red,False,False
21,1115,red,False,False
21,1116,red,False,False
21,1117,red,False,False
21,1118,red,False,False
21,1119,red,False,False
22,1090,yellow,False,False
22,1091,green,False,False
22,1092,green,True,False
22,1093,green,True,False
22,1094,green,True,False
22,1095,green,True,False
22,1096,green,False,False
22,1097,green,False,False
22,1098,green,False,False
22,1099,green,False,False
22,1100,yellow,False,False
22,1101,yellow,False,False
22,1102,yellow,False,False
22,1103,yellow,False,False
22,1104,yellow,False,False
22,1105,yellow,False,False
22,1106,yellow,False,False
22,1107,yellow,False,False
22,1108,yellow,False,False
22,1109,yellow,False,False
22,1110,red,False,False
22,1111,red,False,False
22,1112,red,False,False
22,1113,red,False,False
22,1114,red,False,False
22,1115,red,False,False
22,1116,red,False,False
22,1117,red,False,False
22,1118,red,False,False
22,1119,red,False,False
23,1090,yellow,False,False
23,1091,green,False,False
23,1092,green,True,False
23,1093,green,True,False
23,1094,green,True,False
23,1095,green,True,False
23,1096,green,False,False
23,1097,green,False,False
23,1098,green,False,False
23,1099,green,False,False
23,1100,yellow,False,False
23,1101,yellow,False,False
23,1102,yellow,False,False
23,1103,yellow,False,False
23,1104,yellow,False,False
23,1105,yellow,False,False
23,1106,yellow,False,False
23,1107,yellow,False,False
23,1108,yellow,False,False
23,1109,yellow,False,False
23,1110,red,False,False
23,1111,red,False,False
23,1112,red,False,False
23,1113,red,False,False
23,1114,red,False,False
23,1115,red,False,False
23,1116,red,False,False
23,1117,red,False,False
23,1118,red,False,False
23,1119,red,False,False
24,1090,yellow,False,False
24,1091,green,False,False
24,1092,green,True,False
24,1093,yellow,True,False
24,1094,yellow,True,False
24,1095,green,True,False
24,1096,green,False,False
24,1097,green,True,False
24,1098,green,True,False
24,1099,green,False,False
24,1100,yellow,False,False
24,1101,yellow,False,False
24,1102,yellow,False,False
24,1103,yellow,False,False
24,1104,yellow,False,False
24,1105,yellow,False,False
24,1106,yellow,False,False
24,1107,yellow,False,False
24,1108,yellow,False,False
24,1109,yellow,False,False
24,1110,red,False,False
24,1111,red,False,False
24,1112,red,False,False
24,1113,red,False,False
24,1114,red,False,False
24,1115,red,False,False
24,1116,red,False,False
24,1117,red,False,False
24,1118,red,False,False
24,1119,red,False,False
25,1090,yellow,False,False
25,1091,green,False,False
25,1092,green,True,False
25,1093,yellow,True,False
25,1094,yellow,False,False
25,1095,green,True,False
25,1096,green,False,False
25,1097,green,True,False
25,1098,green,True,False
25,1099,green,False,False
25,1100,yellow,False,False
25,1101,yellow,False,False
25,1102,yellow,False,False
25,1103,yellow,False,False
25,1104,yellow,False,False
25,1105,yellow,False,False
25,1106,yellow,False,False
25,1107,yellow,False,False
25,1108,yellow,False,False
25,1109,yellow,False,False
25,1110,red,False,False
25,1111,red,False,False
25,1112,red,False,False
25,1113,red,False,False
25,1114,red,False,False
25,1115,red,False,False
25,1116,red,False,False
25,1117,red,False,False
25,1118,red,False,False
25,1119,red,False,False
26,1090,yellow,False,False
26,1091,green,False,False
26,1092,green,True,False
26,1093,yellow,True,False
26,1094,yellow,False,False
26,1095,green,True,False
26,1096,green,False,False
26,1097,green,True,False
26,1098,green,True,False
26,1099,green,False,False
26,1100,yellow,False,False
26,1101,yellow,False,False
26,1102,yellow,False,False
26,1103,yellow,False,False
26,1104,yellow,False,False
26,1105,yellow,False,False
26,1106,yellow,False,False
26,1107,yellow,False,False
26,1108,yellow,False,False
26,1109,yellow,False,False
26,1110,red,False,False
26,1111,red,False,False
26,1112,red,False,False
26,1113,red,False,False
26,1114,red,False,False
26,1115,red,False,False
26,1116,red,False,False
26,1117,red,False,False
26,1118,red,False,False
26,1119,red,False,False
27,1090,yellow,False,False
27,1091,green,False,False
27,1092,green,True,False
27,1093,yellow,True,False
27,1094,yellow,False,False
27,1095,green,True,False
27,1096,green,False,False
27,1097,green,True,False
27,1098,green,True,False
27,1099,green,False,False
27,1100,yellow,False,False
27,1101,yellow,False,False
27,1102,yellow,False,False
27,1103,yellow,False,False
27,1104,yellow,False,False
27,1105,yellow,False,False
27,1106,yellow,False,False
27,1107,yellow,False,False
27,1108,yellow,False,False
27,1109,yellow,False,False
27,1110,red,False,False
27,1111,red,False,False
27,1112,red,False,False
27,1113,red,False,False
27,1114,red,False,False
27,1115,red,False,False
27,1116,red,False,False
27,1117,red,False,False
27,1118,red,False,False
27,1119,red,False,False
28,1090,yellow,False,False
28,1091,green,False,False
28,1092,green,True,False
28,1093,yellow,False,False
28,1094,yellow,False,False
28,1095,green,True,False
28,1096,green,False,False
28,1097,green,True,False
28,1098,green,True,False
28,1099,green,False,False
28,1100,yellow,False,False
28,1101,yellow,False,False
28,1102,yellow,False,False
28,1103,yellow,False,False
28,1104,yellow,False,False
28,1105,yellow,False,False
28,1106,yellow,False,False
28,1107,yellow,False,False
28,1108,yellow,False,False
28,1109,yellow,False,False
28,1110,red,False,False
28,1111,red,False,False
28,1112,red,False,False
28,1113,red,False,False
28,1114,red,False,False
28,1115,red,False,False
28,1116,red,False,False
28,1117,red,False,False
28,1118,red,False,False
28,1119,red,False,False
29,1090,yellow,False,False
29,1091,green,False,False
29,1092,green,True,False
29,1093,yellow,False,False
29,1094,yellow,False,False
29,1095,green,True,False
29,1096,green,False,False
29,1097,green,True,False
29,1098,green,True,False
29,1099,green,False,False
29,1100,yellow,False,False
29,1101,yellow,False,False
29,1102,yellow,False,False
29,1103,yellow,False,False
29,1104,yellow,False,False
29,1105,yellow,False,False
29,1106,yellow,False,False
29,1107,yellow,False,False
29,1108,yellow,False,False
29,1109,yellow,False,False
29,1110,red,False,False
29,1111,red,False,False
29,1112,red,False,False
29,1113,red,False,False
29,1114,red,False,False
29,1115,red,False,False
29,1116,red,False,False
29,1117,red,False,False
29,1118,red,False,False
29,1119,red,False,False
30,1090,yellow,False,False
30,1091,green,False,False
30,1092,green,True,False
30,1093,yellow,True,False
30,1094,yellow,False,False
30,1095,green,True,False
30,1096,green,False,False
30,1097,green,True,False
30,1098,green,True,False
30,1099,green,False,False
30,1100,yellow,False,False
30,1101,yellow,False,False
30,1102,yellow,False,False
30,1103,yellow,False,False
30,1104,yellow,False,False
30,1105,yellow,False,False
30,1106,yellow,False,False
30,1107,yellow,False,False
30,1108,yellow,False,False
30,1109,yellow,False,False
30,1110,red,False,False
30,1111,red,False,False
30,1112,red,False,False
30,1113,red,False,False
30,1114,red,False,False
30,1115,red,False,False
30,1116,red,False,False
30,1117,red,False,False
30,1118,red,False,False
30,1119,red,False,False
31,1090,yellow,False,False
31,1091,green,False,False
31,1092,green,True,False
31,1093,yellow,True,False
31,1094,yellow,False,False
31,1095,green,True,False
31,1096,green,False,False
31,1097,green,True,False
31,1098,green,True,False
31,1099,green,False,False
31,1100,yellow,False,False
31,1101,yellow,False,False
31,1102,yellow,False,False
31,1103,yellow,False,False
31,1104,yellow,False,False
31,1105,yellow,False,False
31,1106,yellow,False,False
31,1107,yellow,False,False
31,1108,yellow,False,False
31,1109,yellow,False,False
31,1110,red,False,False
31,1111,red,False,False
31,1112,red,False,False
31,1113,red,False,False
31,1114,red,False,False
31,1115,red,False,False
31,1116,red,False,False
31,1117,red,False,False
31,1118,red,False,False
31,1119,red,False,False
32,1090,yellow,False,False
32,1091,green,False,False
32,1092,green,True,False
32,1093,yellow,True,False
32,1094,yellow,True,False
32,1095,green,True,False
32,1096,green,False,False
32,1097,green,True,False
32,1098,green,True,False
32,1099,green,False,False
32,1100,yellow,False,False
32,1101,yellow,False,False
32,1102,yellow,False,False
32,1103,yellow,False,False
32,1104,yellow,False,False
32,1105,yellow,False,False
32,1106,yellow,False,False
32,1107,yellow,False,False
32,1108,yellow,False,False
32,1109,yellow,False,False
32,1110,red,False,False
32,1111,red,False,False
32,1112,red,False,False
32,1113,red,False,False
32,1114,red,False,False
32,1115,red,False,False
32,1116,red,False,False
32,1117,red,False,False
32,1118,red,False,False
32,1119,red,False,False
33,1090,yellow,False,False
33,1091,green,False,False
33,1092,green,True,False
33,1093,yellow,True,False
33,1094,yellow,True,False
33,1095,green,True,False
33,1096,green,False,False
33,1097,green,True,False
33,1098,green,True,False
33,1099,green,False,False
33,1100,yellow,False,False
33,1101,yellow,False,False
33,1102,yellow,False,False
33,1103,yellow,False,False
33,1104,yellow,False,False
33,1105,yellow,False,False
33,1106,yellow,False,False
33,1107,yellow,False,False
33,1108,yellow,False,False
33,1109,yellow,False,False
33,1110,red,False,False
33,1111,red,False,False
33,1112,red,False,False
33,1113,red,False,False
33,1114,red,False,False
33,1115,red,False,False
33,1116,red,False,False
33,1117,red,False,False
33,1118,red,False,False
33,1119,red,False,False
34,1090,yellow,False,False
34,1091,green,False,False
34,1092,green,True,False
34,1093,yellow,True,False
34,1094,yellow,True,False
34,1095,green,True,False
34,1096,green,False,False
34,1097,green,True,False
34,1098,green,True,False
34,1099,green,False,False
34,1100,yellow,False,False
34,1101,yellow,False,False
34,1102,yellow,False,False
34,1103,yellow,False,False
34,1104,yellow,False,False
34,1105,yellow,False,False
34,1106,yellow,False,False
34,1107,yellow,False,False
34,1108,yellow,False,False
34,1109,yellow,False,False
34,1110,red,False,False
34,1111,red,False,False
34,1112,red,False,False
34,1113,red,False,False
34,1114,red,False,False
34,1115,red,False,False
34,1116,red,False,False
34,1117,red,False,False
34,1118,red,False,False
34,1119,red,False,False
35,1090,yellow,False,False
35,1091,green,False,False
35,1092,green,True,False
35,1093,yellow,True,False
35,1094,yellow,True,False
35,1095,green,True,False
35,1096,green,False,False
35,1097,green,True,False
35,1098,green,True,False
35,1099,green,False,False
35,1100,yellow,False,False
35,1101,yellow,False,False
35,1102,yellow,False,False
35,1103,yellow,False,False
35,1104,yellow,False,False
35,1105,yellow,False,False
35,1106,yellow,False,False
35,1107,yellow,False,False
35,1108,yellow,False,False
35,1109,yellow,False,False
35,1110,red,False,False
35,1111,red,False,False
35,1112,red,False,False
35,1113,red,False,False
35,1114,red,False,False
35,1115,red,False,False
35,1116,red,False,False
35,1117,red,False,False
35,1118,red,False,False
35,1119,red,False,False
36,1090,yellow,False,False
36,1091,green,False,False
36,1092,green,True,False
36,1093,yellow,True,False
36,1094,yellow,True,False
36,1095,green,True,False
36,1096,green,False,False
36,1097,green,True,False
36,1098,green,True,False
36,1099,green,False,False
36,1100,yellow,False,False
36,1101,yellow,False,False
36,1102,yellow,False,False
36,1103,yellow,False,False
36,1104,yellow,False,False
36,1105,yellow,False,False
36,1106,yellow,False,False
36,1107,yellow,False,False
36,1108,yellow,False,False
36,1109,yellow,False,False
36,1110,red,False,False
36,1111,red,False,False
36,1112,red,False,False
36,1113,red,False,False
36,1114,red,False,False
36,1115,red,False,False
36,1116,red,False,False
36,1117,red,False,False
36,1118,red,False,False
36,1119,red,False,False
37,1090,yellow,False,False
37,1091,green,False,False
37,1092,green,True,False
37,1093,yellow,True,False
37,1094,yellow,True,False
37,1095,green,True,False
37,1096,green,False,False
37,1097,green,True,False
37,1098,green,True,False
37,1099,green,False,False
37,1100,yellow,False,False
37,1101,yellow,False,False
37,1102,yellow,False,False
37,1103,yellow,False,False
37,1104,yellow,False,False
37,1105,yellow,False,False
37,1106,yellow,False,False
37,1107,yellow,False,False
37,1108,yellow,False,False
37,1109,yellow,False,False
37,1110,red,False,False
37,1111,red,False,False
37,1112,red,False,False
37,1113,red,False,False
37,1114,red,False,False
37,1115,red,False,False
37,1116,red,False,False
37,1117,red,False,False
37,1118,red,False,False
37,1119,red,False,False
38,1090,yellow,False,False
38,1091,green,False,False
38,1092,green,True,False
38,1093,yellow,True,False
38,1094,yellow,True,False
38,1095,green,True,False
38,1096,green,False,False
38,1097,green,True,False
38,1098,green,True,False
38,1099,green,False,False
38,1100,yellow,False,False
38,1101,yellow,False,False
38,1102,yellow,False,False
38,1103,yellow,False,False
38,1104,yellow,False,False
38,1105,yellow,False,False
38,1106,yellow,False,False
38,1107,yellow,False,False
38,1108,yellow,False,False
38,1109,yellow,False,False
38,1110,red,False,False
38,1111,red,False,False
38,1112,red,False,False
38,1113,red,False,False
38,1114,red,False,False
38,1115,red,False,False
38,1116,red,False,False
38,1117,red,False,False
38,1118,red,False,False
38,1119,red,False,False
39,1090,yellow,False,False
39,1091,green,False,False
39,1092,green,True,False
39,1093,yellow,True,False
39,1094,yellow,True,False
39,1095,green,True,False
39,1096,green,False,False
39,1097,green,True,False
39,1098,green,True,False
39,1099,green,False,False
39,1100,yellow,False,False
39,1101,yellow,False,False
39,1102,yellow,False,False
39,1103,yellow,False,False
39,1104,yellow,False,False
39,1105,yellow,False,False
39,1106,yellow,False,False
