Step,AgentID,Color,Transporting,Position
48,1134,red,[],"(21, 12)"
49,1120,green,[1092],"(1, 20)"
49,1121,green,[],"(6, 20)"
49,1122,green,[],"(1, 26)"
49,1123,green,[1096],"(9, 10)"
49,1124,green,[],"(2, 32)"
49,1125,yellow,[1093],"(10, 6)"
49,1126,yellow,[],"(10, 16)"
49,1127,yellow,[],"(10, 22)"
49,1128,yellow,[],"(10, 1)"
49,1129,yellow,[1094],"(10, 23)"
49,1130,red,[],"(21, 19)"
49,1131,red,[],"(21, 15)"
49,1132,red,[],"(21, 22)"
49,1133,red,[],"(21, 14)"
49,1134,red,[],"(21, 11)"
50,1120,green,[1092],"(1, 19)"
50,1121,green,[],"(5, 19)"
50,1122,green,[],"(1, 25)"
50,1123,green,[1096],"(8, 9)"
50,1124,green,[],"(3, 31)"
50,1125,yellow,[1093],"(10, 5)"
50,1126,yellow,[],"(10, 17)"
50,1127,yellow,[],"(10, 21)"
50,1128,yellow,[],"(10, 0)"
50,1129,yellow,[1094],"(10, 22)"
50,1130,red,[],"(21, 18)"
50,1131,red,[],"(21, 16)"
50,1132,red,[],"(21, 23)"
50,1133,red,[],"(21, 13)"
50,1134,red,[],"(21, 12)"
51,1120,green,[1092],"(2, 20)"
51,1121,green,[],"(4, 20)"
51,1122,green,[],"(0, 25)"
51,1123,green,[1096],"(7, 8)"
51,1124,green,[],"(4, 31)"
51,1125,yellow,[1093],"(10, 6)"
51,1126,yellow,[],"(10, 16)"
51,1127,yellow,[],"(10, 22)"
51,1128,yellow,[],"(10, 1)"
51,1129,yellow,[1094],"(10, 23)"
51,1130,red,[],"(21, 19)"
51,1131,red,[],"(21, 17)"
51,1132,red,[],"(21, 24)"
51,1133,red,[],"(21, 12)"
51,1134,red,[],"(21, 11)"
52,1120,green,[1092],"(2, 21)"
52,1121,green,[],"(3, 19)"
52,1122,green,[],"(1, 24)"
52,1123,green,[1096],"(6, 7)"
52,1124,green,[],"(4, 30)"
52,1125,yellow,[1093],"(10, 7)"
52,1126,yellow,[],"(10, 17)"
52,1127,yellow,[],"(10, 21)"
52,1128,yellow,[],"(10, 2)"
52,1129,yellow,[1094],"(10, 24)"
52,1130,red,[],"(21, 18)"
52,1131,red,[],"(21, 18)"
52,1132,red,[],"(21, 25)"
52,1133,red,[],"(21, 11)"
52,1134,red,[],"(21, 12)"
53,1120,green,[1092],"(2, 22)"
53,1121,green,[],"(2, 20)"
53,1122,green,[],"(0, 24)"
53,1123,green,[1096],"(5, 7)"
53,1124,green,[],"(4, 29)"
53,1125,yellow,[1093],"(10, 6)"
53,1126,yellow,[],"(10, 16)"
53,1127,yellow,[],"(10, 20)"
53,1128,yellow,[],"(10, 1)"
53,1129,yellow,[1094],"(10, 25)"
53,1130,red,[],"(21, 19)"
53,1131,red,[],"(21, 17)"
53,1132,red,[],"(21, 24)"
53,1133,red,[],"(21, 12)"
53,1134,red,[],"(21, 11)"
54,1120,green,[1092],"(3, 23)"
54,1121,green,[],"(1, 19)"
54,1122,green,[],"(1, 24)"
54,1123,green,[1096],"(4, 6)"
54,1124,green,[],"(4, 28)"
54,1125,yellow,[1093],"(10, 5)"
54,1126,yellow,[],"(10, 15)"
54,1127,yellow,[],"(10, 21)"
54,1128,yellow,[],"(10, 0)"
54,1129,yellow,[1094],"(10, 24)"
54,1130,red,[],"(21, 20)"
54,1131,red,[],"(21, 18)"
54,1132,red,[],"(21, 23)"
54,1133,red,[],"(21, 13)"
54,1134,red,[],"(21, 12)"
55,1120,green,[1092],"(2, 23)"
55,1121,green,[],"(0, 20)"
55,1122,green,[],"(0, 24)"
55,1123,green,[1096],"(4, 7)"
55,1124,green,[],"(3, 28)"
55,1125,yellow,[1093],"(10, 4)"
55,1126,yellow,[],"(10, 14)"
55,1127,yellow,[],"(10, 22)"
55,1128,yellow,[],"(10, 1)"
55,1129,yellow,[1094],"(10, 23)"
55,1130,red,[],"(21, 19)"
55,1131,red,[],"(21, 19)"
55,1132,red,[],"(21, 24)"
55,1133,red,[],"(21, 14)"
55,1134,red,[],"(21, 11)"
56,1120,green,[1092],"(3, 22)"
56,1121,green,[],"(0, 21)"
56,1122,green,[],"(0, 25)"
56,1123,green,[1096],"(3, 7)"
56,1124,green,[],"(2, 27)"
56,1125,yellow,[1093],"(10, 3)"
56,1126,yellow,[],"(10, 13)"
56,1127,yellow,[],"(10, 21)"
56,1128,yellow,[],"(10, 2)"
56,1129,yellow,[1094],"(10, 22)"
56,1130,red,[],"(21, 20)"
56,1131,red,[],"(21, 18)"
56,1132,red,[],"(21, 25)"
56,1133,red,[],"(21, 15)"
56,1134,red,[],"(21, 10)"
57,1120,green,[1092],"(3, 21)"
57,1121,green,[],"(0, 22)"
57,1122,green,[],"(1, 24)"
57,1123,green,[1096],"(2, 8)"
57,1124,green,[],"(2, 28)"
57,1125,yellow,[1093],"(10, 2)"
57,1126,yellow,[],"(10, 12)"
57,1127,yellow,[],"(10, 20)"
57,1128,yellow,[],"(10, 3)"
57,1129,yellow,[1094],"(10, 21)"
57,1130,red,[],"(21, 21)"
57,1131,red,[],"(21, 17)"
57,1132,red,[],"(21, 26)"
57,1133,red,[],"(21, 16)"
57,1134,red,[],"(21, 11)"
58,1120,green,[1092],"(2, 20)"
58,1121,green,[],"(0, 23)"
58,1122,green,[],"(1, 25)"
58,1123,green,[1096],"(2, 9)"
58,1124,green,[],"(2, 29)"
58,1125,yellow,[1093],"(10, 1)"
58,1126,yellow,[],"(10, 11)"
58,1127,yellow,[],"(10, 21)"
58,1128,yellow,[],"(10, 2)"
58,1129,yellow,[1094],"(10, 20)"
58,1130,red,[],"(21, 20)"
58,1131,red,[],"(21, 16)"
58,1132,red,[],"(21, 25)"
58,1133,red,[],"(21, 17)"
58,1134,red,[],"(21, 12)"
59,1120,green,[1092],"(2, 19)"
59,1121,green,[],"(0, 24)"
59,1122,green,[],"(2, 26)"
59,1123,green,[1096],"(1, 10)"
59,1124,green,[],"(3, 30)"
59,1125,yellow,[1093],"(10, 0)"
59,1126,yellow,[],"(10, 10)"
59,1127,yellow,[],"(10, 22)"
59,1128,yellow,[],"(10, 3)"
59,1129,yellow,[1094],"(10, 19)"
59,1130,red,[],"(21, 21)"
59,1131,red,[],"(21, 17)"
59,1132,red,[],"(21, 26)"
59,1133,red,[],"(21, 18)"
59,1134,red,[],"(21, 11)"
60,1120,green,[1092],"(3, 19)"
60,1121,green,[],"(0, 25)"
60,1122,green,[],"(1, 25)"
60,1123,green,[1096],"(1, 11)"
60,1124,green,[],"(2, 29)"
60,1125,yellow,[1093],"(10, 1)"
60,1126,yellow,[],"(10, 11)"
60,1127,yellow,[],"(10, 21)"
60,1128,yellow,[],"(10, 4)"
60,1129,yellow,[1094],"(10, 20)"
60,1130,red,[],"(21, 22)"
60,1131,red,[],"(21, 16)"
60,1132,red,[],"(21, 25)"
60,1133,red,[],"(21, 19)"
60,1134,red,[],"(21, 12)"
61,1120,green,[1092],"(3, 18)"
61,1121,green,[],"(0, 26)"
61,1122,green,[],"(2, 26)"
61,1123,green,[1096],"(2, 12)"
61,1124,green,[],"(1, 28)"
61,1125,yellow,[1093],"(10, 2)"
61,1126,yellow,[],"(10, 10)"
61,1127,yellow,[],"(10, 22)"
61,1128,yellow,[],"(10, 5)"
61,1129,yellow,[1094],"(10, 19)"
61,1130,red,[],"(21, 23)"
61,1131,red,[],"(21, 15)"
61,1132,red,[],"(21, 24)"
61,1133,red,[],"(21, 18)"
61,1134,red,[],"(21, 13)"
62,1120,green,[1092],"(2, 17)"
62,1121,green,[],"(0, 27)"
62,1122,green,[],"(2, 25)"
62,1123,green,[1096],"(1, 13)"
62,1124,green,[],"(2, 28)"
62,1125,yellow,[1093],"(10, 1)"
62,1126,yellow,[],"(10, 9)"
62,1127,yellow,[],"(10, 23)"
62,1128,yellow,[],"(10, 6)"
62,1129,yellow,[1094],"(10, 20)"
62,1130,red,[],"(21, 22)"
62,1131,red,[],"(21, 14)"
62,1132,red,[],"(21, 23)"
62,1133,red,[],"(21, 19)"
62,1134,red,[],"(21, 14)"
63,1120,green,[1092],"(2, 18)"
63,1121,green,[],"(0, 28)"
63,1122,green,[],"(2, 26)"
63,1123,green,[1096],"(2, 14)"
63,1124,green,[],"(2, 29)"
63,1125,yellow,[1093],"(10, 2)"
63,1126,yellow,[],"(10, 8)"
63,1127,yellow,[],"(10, 24)"
63,1128,yellow,[],"(10, 7)"
63,1129,yellow,[1094],"(10, 19)"
63,1130,red,[],"(21, 21)"
63,1131,red,[],"(21, 15)"
63,1132,red,[],"(21, 22)"
63,1133,red,[],"(21, 18)"
63,1134,red,[],"(21, 15)"
64,1120,green,[1092],"(2, 19)"
64,1121,green,[],"(0, 29)"
64,1122,green,[],"(3, 26)"
64,1123,green,[1096],"(1, 15)"
64,1124,green,[],"(2, 28)"
64,1125,yellow,[1093],"(10, 3)"
64,1126,yellow,[],"(10, 9)"
64,1127,yellow,[],"(10, 23)"
64,1128,yellow,[],"(10, 8)"
64,1129,yellow,[1094],"(10, 20)"
64,1130,red,[],"(21, 22)"
64,1131,red,[],"(21, 16)"
64,1132,red,[],"(21, 21)"
64,1133,red,[],"(21, 19)"
64,1134,red,[],"(21, 14)"
65,1120,green,[1092],"(3, 18)"
65,1121,green,[],"(0, 30)"
65,1122,green,[],"(2, 26)"
65,1123,green,[1096],"(2, 16)"
65,1124,green,[],"(1, 29)"
65,1125,yellow,[1093],"(10, 2)"
65,1126,yellow,[],"(10, 8)"
65,1127,yellow,[],"(10, 24)"
65,1128,yellow,[],"(10, 9)"
65,1129,yellow,[1094],"(10, 19)"
65,1130,red,[],"(21, 23)"
65,1131,red,[],"(21, 17)"
65,1132,red,[],"(21, 22)"
65,1133,red,[],"(21, 18)"
65,1134,red,[],"(21, 13)"
66,1120,green,[1092],"(4, 19)"
66,1121,green,[],"(0, 31)"
66,1122,green,[],"(1, 26)"
66,1123,green,[1096],"(3, 15)"
66,1124,green,[],"(0, 30)"
66,1125,yellow,[1093],"(10, 3)"
66,1126,yellow,[],"(10, 9)"
66,1127,yellow,[],"(10, 25)"
66,1128,yellow,[],"(10, 8)"
66,1129,yellow,[1094],"(10, 18)"
66,1130,red,[],"(21, 22)"
66,1131,red,[],"(21, 16)"
66,1132,red,[],"(21, 21)"
66,1133,red,[],"(21, 19)"
66,1134,red,[],"(21, 14)"
67,1120,green,[1092],"(5, 18)"
67,1121,green,[],"(1, 30)"
67,1122,green,[],"(2, 25)"
67,1123,green,[1096],"(4, 14)"
67,1124,green,[],"(1, 30)"
67,1125,yellow,[1093],"(10, 4)"
67,1126,yellow,[],"(10, 10)"
67,1127,yellow,[],"(10, 24)"
67,1128,yellow,[],"(10, 9)"
67,1129,yellow,[1094],"(10, 17)"
67,1130,red,[],"(21, 23)"
67,1131,red,[],"(21, 17)"
67,1132,red,[],"(21, 20)"
67,1133,red,[],"(21, 18)"
67,1134,red,[],"(21, 15)"
68,1120,green,[1092],"(6, 18)"
68,1121,green,[],"(0, 30)"
68,1122,green,[],"(2, 24)"
68,1123,green,[1096],"(5, 14)"
68,1124,green,[],"(0, 31)"
68,1125,yellow,[1093],"(10, 3)"
68,1126,yellow,[],"(10, 11)"
68,1127,yellow,[],"(10, 25)"
68,1128,yellow,[],"(10, 10)"
68,1129,yellow,[1094],"(10, 18)"
68,1130,red,[],"(21, 24)"
68,1131,red,[],"(21, 18)"
68,1132,red,[],"(21, 21)"
68,1133,red,[],"(21, 19)"
68,1134,red,[],"(21, 16)"
69,1120,green,[1092],"(7, 17)"
69,1121,green,[],"(0, 31)"
69,1122,green,[],"(2, 25)"
69,1123,green,[1096],"(6, 14)"
69,1124,green,[],"(1, 31)"
69,1125,yellow,[1093],"(10, 4)"
69,1126,yellow,[],"(10, 12)"
69,1127,yellow,[],"(10, 26)"
69,1128,yellow,[],"(10, 9)"
69,1129,yellow,[1094],"(10, 19)"
69,1130,red,[],"(21, 23)"
69,1131,red,[],"(21, 19)"
69,1132,red,[],"(21, 22)"
69,1133,red,[],"(21, 20)"
69,1134,red,[],"(21, 17)"
70,1120,green,[1092],"(8, 17)"
70,1121,green,[],"(1, 32)"
70,1122,green,[],"(3, 26)"
70,1123,green,[1096],"(7, 14)"
70,1124,green,[],"(0, 31)"
70,1125,yellow,[1093],"(10, 3)"
70,1126,yellow,[],"(10, 11)"
70,1127,yellow,[],"(10, 25)"
70,1128,yellow,[],"(10, 10)"
70,1129,yellow,[1094],"(10, 20)"
70,1130,red,[],"(21, 22)"
70,1131,red,[],"(21, 18)"
70,1132,red,[],"(21, 23)"
70,1133,red,[],"(21, 21)"
70,1134,red,[],"(21, 18)"
71,1120,green,[1092],"(9, 18)"
71,1121,green,[],"(0, 32)"
71,1122,green,[],"(2, 27)"
71,1123,green,[1096],"(8, 14)"
71,1124,green,[],"(1, 32)"
71,1125,yellow,[1093],"(10, 4)"
71,1126,yellow,[],"(10, 10)"
71,1127,yellow,[],"(10, 26)"
71,1128,yellow,[],"(10, 11)"
71,1129,yellow,[1094],"(10, 21)"
71,1130,red,[],"(21, 23)"
71,1131,red,[],"(21, 17)"
71,1132,red,[],"(21, 22)"
71,1133,red,[],"(21, 20)"
71,1134,red,[],"(21, 19)"
72,1120,green,[1092],"(10, 19)"
72,1121,green,[],"(0, 31)"
72,1122,green,[],"(1, 28)"
72,1123,green,[1096],"(9, 14)"
72,1124,green,[],"(1, 31)"
72,1125,yellow,[1093],"(10, 3)"
72,1126,yellow,[],"(10, 9)"
72,1127,yellow,[],"(10, 27)"
72,1128,yellow,[],"(10, 12)"
72,1129,yellow,[1094],"(10, 22)"
72,1130,red,[],"(21, 24)"
72,1131,red,[],"(21, 16)"
72,1132,red,[],"(21, 23)"
72,1133,red,[],"(21, 19)"
72,1134,red,[],"(21, 18)"
73,1120,green,[1092],"(9, 20)"
73,1121,green,[],"(0, 32)"
73,1122,green,[],"(2, 29)"
73,1123,green,[1096],"(10, 14)"
73,1124,green,[],"(0, 30)"
73,1125,yellow,[1093],"(10, 2)"
73,1126,yellow,[],"(10, 10)"
73,1127,yellow,[],"(10, 28)"
73,1128,yellow,[],"(10, 11)"
73,1129,yellow,[1094],"(10, 23)"
73,1130,red,[],"(21, 25)"
73,1131,red,[],"(21, 17)"
73,1132,red,[],"(21, 22)"
73,1133,red,[],"(21, 20)"
73,1134,red,[],"(21, 17)"
74,1120,green,[1092],"(10, 21)"
74,1121,green,[],"(1, 31)"
74,1122,green,[],"(3, 29)"
74,1123,green,[],"(10, 14)"
74,1124,green,[],"(1, 30)"
74,1125,yellow,[1093],"(10, 3)"
74,1126,yellow,[],"(10, 11)"
74,1127,yellow,[],"(10, 29)"
74,1128,yellow,[],"(10, 12)"
74,1129,yellow,[1094],"(10, 24)"
74,1130,red,[],"(21, 26)"
74,1131,red,[],"(21, 16)"
74,1132,red,[],"(21, 21)"
74,1133,red,[],"(21, 21)"
74,1134,red,[],"(21, 18)"
75,1120,green,[1092],"(9, 22)"
75,1121,green,[],"(2, 32)"
75,1122,green,[],"(4, 30)"
75,1123,green,[],"(10, 15)"
75,1124,green,[],"(0, 29)"
75,1125,yellow,[1093],"(10, 2)"
75,1126,yellow,[],"(10, 10)"
75,1127,yellow,[],"(10, 28)"
75,1128,yellow,[],"(10, 13)"
75,1129,yellow,[1094],"(10, 25)"
75,1130,red,[],"(21, 25)"
75,1131,red,[],"(21, 17)"
75,1132,red,[],"(21, 20)"
75,1133,red,[],"(21, 20)"
75,1134,red,[],"(21, 17)"
76,1120,green,[1092],"(10, 23)"
76,1121,green,[],"(3, 31)"
76,1122,green,[],"(5, 29)"
76,1123,green,[],"(10, 16)"
76,1124,green,[],"(0, 30)"
76,1125,yellow,[1093],"(10, 1)"
76,1126,yellow,[],"(10, 11)"
76,1127,yellow,[],"(10, 29)"
76,1128,yellow,[],"(10, 12)"
76,1129,yellow,[1094],"(10, 24)"
76,1130,red,[],"(21, 24)"
76,1131,red,[],"(21, 16)"
76,1132,red,[],"(21, 21)"
76,1133,red,[],"(21, 19)"
76,1134,red,[],"(21, 18)"
77,1120,green,[1092],"(10, 24)"
77,1121,green,[],"(2, 30)"
77,1122,green,[],"(6, 30)"
77,1123,green,[],"(9, 15)"
77,1124,green,[],"(1, 29)"
77,1125,yellow,[1093],"(10, 2)"
77,1126,yellow,[],"(10, 12)"
77,1127,yellow,[],"(10, 28)"
77,1128,yellow,[],"(10, 13)"
77,1129,yellow,[1094],"(10, 23)"
77,1130,red,[],"(21, 25)"
77,1131,red,[],"(21, 15)"
77,1132,red,[],"(21, 20)"
77,1133,red,[],"(21, 18)"
77,1134,red,[],"(21, 19)"
78,1120,green,[1092],"(9, 25)"
78,1121,green,[],"(3, 29)"
78,1122,green,[],"(7, 30)"
78,1123,green,[],"(8, 16)"
78,1124,green,[],"(0, 29)"
78,1125,yellow,[1093],"(10, 3)"
78,1126,yellow,[],"(10, 11)"
78,1127,yellow,[],"(10, 27)"
78,1128,yellow,[],"(10, 12)"
78,1129,yellow,[1094],"(10, 22)"
78,1130,red,[],"(21, 24)"
78,1131,red,[],"(21, 16)"
78,1132,red,[],"(21, 21)"
78,1133,red,[],"(21, 17)"
78,1134,red,[],"(21, 18)"
79,1120,green,[1092],"(10, 26)"
79,1121,green,[],"(2, 29)"
79,1122,green,[],"(8, 29)"
79,1123,green,[],"(9, 15)"
79,1124,green,[],"(1, 30)"
79,1125,yellow,[1093],"(10, 2)"
79,1126,yellow,[],"(10, 12)"
79,1127,yellow,[],"(10, 26)"
79,1128,yellow,[],"(10, 13)"
79,1129,yellow,[1094],"(10, 23)"
79,1130,red,[],"(21, 25)"
79,1131,red,[],"(21, 17)"
79,1132,red,[],"(21, 20)"
79,1133,red,[],"(21, 18)"
79,1134,red,[],"(21, 19)"
80,1120,green,[1092],"(9, 27)"
80,1121,green,[],"(2, 30)"
80,1122,green,[],"(9, 30)"
80,1123,green,[],"(10, 16)"
80,1124,green,[],"(1, 29)"
80,1125,yellow,[1093],"(10, 1)"
80,1126,yellow,[],"(10, 11)"
80,1127,yellow,[],"(10, 25)"
80,1128,yellow,[],"(10, 12)"
80,1129,yellow,[1094],"(10, 24)"
80,1130,red,[],"(21, 24)"
80,1131,red,[],"(21, 16)"
80,1132,red,[],"(21, 19)"
80,1133,red,[],"(21, 19)"
80,1134,red,[],"(21, 20)"
81,1120,green,[1092],"(10, 28)"
81,1121,green,[],"(1, 30)"
81,1122,green,[],"(10, 29)"
81,1123,green,[],"(10, 15)"
81,1124,green,[],"(0, 30)"
81,1125,yellow,[1093],"(10, 2)"
81,1126,yellow,[],"(10, 10)"
81,1127,yellow,[],"(10, 26)"
81,1128,yellow,[],"(10, 11)"
81,1129,yellow,[1094],"(10, 25)"
81,1130,red,[],"(21, 25)"
81,1131,red,[],"(21, 15)"
81,1132,red,[],"(21, 18)"
81,1133,red,[],"(21, 20)"
81,1134,red,[],"(21, 21)"
82,1120,green,[1092],"(9, 29)"
82,1121,green,[],"(1, 31)"
82,1122,green,[],"(10, 28)"
82,1123,green,[],"(9, 16)"
82,1124,green,[],"(0, 31)"
82,1125,yellow,[1093],"(10, 1)"
82,1126,yellow,[],"(10, 9)"
82,1127,yellow,[],"(10, 25)"
82,1128,yellow,[],"(10, 10)"
82,1129,yellow,[1094],"(10, 24)"
82,1130,red,[],"(21, 24)"
82,1131,red,[],"(21, 16)"
82,1132,red,[],"(21, 19)"
82,1133,red,[],"(21, 21)"
82,1134,red,[],"(21, 20)"
83,1120,green,[1092],"(8, 30)"
83,1121,green,[],"(0, 31)"
83,1122,green,[],"(9, 27)"
83,1123,green,[],"(10, 15)"
83,1124,green,[],"(1, 32)"
83,1125,yellow,[1093],"(10, 2)"
83,1126,yellow,[],"(10, 10)"
83,1127,yellow,[],"(10, 24)"
83,1128,yellow,[],"(10, 11)"
83,1129,yellow,[1094],"(10, 23)"
83,1130,red,[],"(21, 23)"
83,1131,red,[],"(21, 15)"
83,1132,red,[],"(21, 20)"
83,1133,red,[],"(21, 22)"
83,1134,red,[],"(21, 19)"
84,1120,green,[1092],"(7, 29)"
84,1121,green,[],"(1, 32)"
84,1122,green,[],"(10, 26)"
84,1123,green,[],"(9, 16)"
84,1124,green,[],"(0, 31)"
84,1125,yellow,[1093],"(10, 1)"
84,1126,yellow,[],"(10, 11)"
84,1127,yellow,[],"(10, 25)"
84,1128,yellow,[],"(10, 10)"
84,1129,yellow,[1094],"(10, 22)"
84,1130,red,[],"(21, 22)"
84,1131,red,[],"(21, 14)"
84,1132,red,[],"(21, 21)"
84,1133,red,[],"(21, 23)"
84,1134,red,[],"(21, 20)"
85,1120,green,[1092],"(6, 28)"
85,1121,green,[],"(1, 31)"
85,1122,green,[],"(9, 27)"
85,1123,green,[],"(8, 16)"
85,1124,green,[],"(0, 32)"
85,1125,yellow,[1093],"(10, 0)"
85,1126,yellow,[],"(10, 10)"
85,1127,yellow,[],"(10, 26)"
85,1128,yellow,[],"(10, 11)"
85,1129,yellow,[1094],"(10, 23)"
85,1130,red,[],"(21, 23)"
85,1131,red,[],"(21, 13)"
85,1132,red,[],"(21, 22)"
85,1133,red,[],"(21, 22)"
85,1134,red,[],"(21, 19)"
86,1120,green,[1092],"(5, 27)"
86,1121,green,[],"(2, 32)"
86,1122,green,[],"(9, 28)"
86,1123,green,[],"(7, 16)"
86,1124,green,[],"(0, 31)"
86,1125,yellow,[1093],"(10, 1)"
86,1126,yellow,[],"(10, 11)"
86,1127,yellow,[],"(10, 25)"
86,1128,yellow,[],"(10, 10)"
86,1129,yellow,[1094],"(10, 22)"
86,1130,red,[],"(21, 22)"
86,1131,red,[],"(21, 14)"
86,1132,red,[],"(21, 21)"
86,1133,red,[],"(21, 21)"
86,1134,red,[],"(21, 18)"
87,1120,green,[1092],"(4, 28)"
87,1121,green,[],"(1, 31)"
87,1122,green,[],"(8, 28)"
87,1123,green,[],"(6, 17)"
87,1124,green,[],"(0, 30)"
87,1125,yellow,[1093],"(10, 2)"
87,1126,yellow,[],"(10, 10)"
87,1127,yellow,[],"(10, 26)"
87,1128,yellow,[],"(10, 11)"
87,1129,yellow,[1094],"(10, 23)"
87,1130,red,[],"(21, 23)"
87,1131,red,[],"(21, 15)"
87,1132,red,[],"(21, 20)"
87,1133,red,[],"(21, 20)"
87,1134,red,[],"(21, 17)"
88,1120,green,[1092],"(3, 29)"
88,1121,green,[],"(0, 31)"
88,1122,green,[],"(9, 27)"
88,1123,green,[],"(7, 18)"
88,1124,green,[],"(1, 30)"
88,1125,yellow,[1093],"(10, 3)"
88,1126,yellow,[],"(10, 9)"
88,1127,yellow,[],"(10, 27)"
88,1128,yellow,[],"(10, 10)"
88,1129,yellow,[1094],"(10, 24)"
88,1130,red,[],"(21, 24)"
88,1131,red,[],"(21, 14)"
88,1132,red,[],"(21, 21)"
88,1133,red,[],"(21, 21)"
88,1134,red,[],"(21, 18)"
89,1120,green,[1092],"(4, 30)"
89,1121,green,[],"(0, 30)"
89,1122,green,[],"(8, 27)"
89,1123,green,[],"(8, 18)"
89,1124,green,[],"(2, 30)"
89,1125,yellow,[1093],"(10, 2)"
89,1126,yellow,[],"(10, 10)"
89,1127,yellow,[],"(10, 28)"
89,1128,yellow,[],"(10, 11)"
89,1129,yellow,[1094],"(10, 25)"
89,1130,red,[],"(21, 25)"
89,1131,red,[],"(21, 13)"
89,1132,red,[],"(21, 20)"
89,1133,red,[],"(21, 20)"
89,1134,red,[],"(21, 17)"
90,1120,green,[1092],"(5, 31)"
90,1121,green,[],"(0, 31)"
90,1122,green,[],"(9, 27)"
90,1123,green,[],"(9, 19)"
90,1124,green,[],"(3, 30)"
90,1125,yellow,[1093],"(10, 1)"
90,1126,yellow,[],"(10, 11)"
90,1127,yellow,[],"(10, 29)"
90,1128,yellow,[],"(10, 12)"
90,1129,yellow,[1094],"(10, 26)"
90,1130,red,[],"(21, 26)"
90,1131,red,[],"(21, 12)"
90,1132,red,[],"(21, 21)"
90,1133,red,[],"(21, 19)"
90,1134,red,[],"(21, 18)"
91,1120,green,[1092],"(6, 32)"
91,1121,green,[],"(1, 30)"
91,1122,green,[],"(10, 26)"
91,1123,green,[],"(8, 20)"
91,1124,green,[],"(4, 31)"
91,1125,yellow,[1093],"(10, 0)"
91,1126,yellow,[],"(10, 10)"
91,1127,yellow,[],"(10, 30)"
91,1128,yellow,[],"(10, 13)"
91,1129,yellow,[1094],"(10, 27)"
91,1130,red,[],"(21, 25)"
91,1131,red,[],"(21, 11)"
91,1132,red,[],"(21, 22)"
91,1133,red,[],"(21, 20)"
91,1134,red,[],"(21, 17)"
92,1120,green,[1092],"(7, 32)"
92,1121,green,[],"(0, 30)"
92,1122,green,[],"(9, 25)"
92,1123,green,[],"(9, 21)"
92,1124,green,[],"(5, 32)"
92,1125,yellow,[1093],"(10, 1)"
92,1126,yellow,[],"(10, 9)"
92,1127,yellow,[],"(10, 29)"
92,1128,yellow,[1096],"(10, 14)"
92,1129,yellow,[1094],"(10, 26)"
92,1130,red,[],"(21, 24)"
92,1131,red,[],"(21, 12)"
92,1132,red,[],"(21, 23)"
92,1133,red,[],"(21, 21)"
92,1134,red,[],"(21, 16)"
93,1120,green,[1092],"(8, 32)"
93,1121,green,[],"(0, 29)"
93,1122,green,[],"(9, 24)"
93,1123,green,[],"(10, 22)"
93,1124,green,[],"(4, 32)"
93,1125,yellow,[1093],"(10, 2)"
93,1126,yellow,[],"(10, 10)"
93,1127,yellow,[],"(10, 28)"
93,1128,yellow,[1096],"(10, 15)"
93,1129,yellow,[1094],"(10, 27)"
93,1130,red,[],"(21, 25)"
93,1131,red,[],"(21, 13)"
93,1132,red,[],"(21, 22)"
93,1133,red,[],"(21, 22)"
93,1134,red,[],"(21, 17)"
94,1120,green,[1092],"(9, 31)"
94,1121,green,[],"(1, 30)"
94,1122,green,[],"(9, 23)"
94,1123,green,[],"(9, 23)"
94,1124,green,[],"(3, 32)"
94,1125,yellow,[1093],"(10, 1)"
94,1126,yellow,[],"(10, 11)"
94,1127,yellow,[],"(10, 29)"
94,1128,yellow,[1096],"(10, 16)"
94,1129,yellow,[1094],"(10, 26)"
94,1130,red,[],"(21, 24)"
94,1131,red,[],"(21, 12)"
94,1132,red,[],"(21, 23)"
94,1133,red,[],"(21, 21)"
94,1134,red,[],"(21, 16)"
95,1120,green,[1092],"(10, 32)"
95,1121,green,[],"(0, 30)"
95,1122,green,[],"(8, 23)"
95,1123,green,[],"(8, 24)"
95,1124,green,[],"(2, 31)"
95,1125,yellow,[1093],"(10, 2)"
95,1126,yellow,[],"(10, 12)"
95,1127,yellow,[],"(10, 28)"
95,1128,yellow,[1096],"(10, 17)"
95,1129,yellow,[1094],"(10, 27)"
95,1130,red,[],"(21, 23)"
95,1131,red,[],"(21, 13)"
95,1132,red,[],"(21, 22)"
95,1133,red,[],"(21, 22)"
95,1134,red,[],"(21, 17)"
96,1120,green,[1092],"(9, 32)"
96,1121,green,[],"(0, 29)"
96,1122,green,[],"(7, 22)"
96,1123,green,[],"(7, 23)"
96,1124,green,[],"(2, 30)"
96,1125,yellow,[1093],"(10, 1)"
96,1126,yellow,[],"(10, 13)"
96,1127,yellow,[],"(10, 27)"
96,1128,yellow,[1096],"(10, 18)"
96,1129,yellow,[1094],"(10, 28)"
96,1130,red,[],"(21, 22)"
96,1131,red,[],"(21, 12)"
96,1132,red,[],"(21, 21)"
96,1133,red,[],"(21, 23)"
96,1134,red,[],"(21, 18)"
97,1120,green,[1092],"(8, 32)"
97,1121,green,[],"(1, 30)"
97,1122,green,[],"(8, 23)"
97,1123,green,[],"(6, 24)"
97,1124,green,[],"(1, 29)"
97,1125,yellow,[1093],"(10, 2)"
97,1126,yellow,[],"(10, 14)"
97,1127,yellow,[],"(10, 28)"
